604.jpg,Sneaker,99.34%,Ankle Boot,0.64%,Sandal,0.01%,Shirt,0.00%,Bag,0.00%
1330.jpg,T-shirt/Top,96.14%,Pullover,1.67%,Shirt,1.28%,Dress,0.88%,Coat,0.01%
512.jpg,T-shirt/Top,70.72%,Shirt,18.83%,Pullover,5.03%,Dress,4.83%,Bag,0.43%
986.jpg,Coat,91.24%,Pullover,8.29%,Shirt,0.39%,Trouser,0.06%,Dress,0.01%
794.jpg,Coat,97.58%,Dress,1.12%,Shirt,1.03%,Pullover,0.24%,Bag,0.01%
815.jpg,Sneaker,99.82%,Ankle Boot,0.13%,Sandal,0.05%,Shirt,0.00%,T-shirt/Top,0.00%
1124.jpg,Dress,98.02%,Shirt,0.87%,T-shirt/Top,0.64%,Pullover,0.28%,Bag,0.12%
1683.jpg,Pullover,79.81%,Shirt,17.67%,T-shirt/Top,1.39%,Coat,0.68%,Bag,0.20%
114.jpg,Sneaker,100.00%,Ankle Boot,0.00%,Sandal,0.00%,Bag,0.00%,T-shirt/Top,0.00%
588.jpg,Dress,97.73%,Coat,1.58%,Shirt,0.65%,Bag,0.01%,Ankle Boot,0.01%
1237.jpg,Shirt,94.27%,T-shirt/Top,2.34%,Dress,1.53%,Coat,1.21%,Bag,0.31%
824.jpg,Bag,99.60%,Sneaker,0.12%,T-shirt/Top,0.11%,Sandal,0.10%,Ankle Boot,0.03%
1064.jpg,Dress,88.65%,Shirt,6.11%,Trouser,3.50%,T-shirt/Top,1.26%,Coat,0.21%
858.jpg,Dress,97.11%,Shirt,2.21%,T-shirt/Top,0.60%,Pullover,0.04%,Coat,0.02%
1439.jpg,Pullover,76.79%,Shirt,21.81%,T-shirt/Top,0.75%,Coat,0.37%,Dress,0.18%
796.jpg,Coat,40.46%,Shirt,30.67%,Dress,28.00%,Pullover,0.46%,T-shirt/Top,0.23%
1555.jpg,Shirt,52.37%,Coat,41.88%,Dress,3.79%,Bag,0.80%,T-shirt/Top,0.53%
1547.jpg,Pullover,92.48%,Shirt,7.37%,T-shirt/Top,0.10%,Coat,0.03%,Ankle Boot,0.00%
363.jpg,Sneaker,98.97%,Ankle Boot,0.91%,Sandal,0.12%,Shirt,0.00%,Bag,0.00%
1091.jpg,Dress,43.74%,Shirt,34.23%,Coat,11.08%,Pullover,8.52%,T-shirt/Top,1.88%
1319.jpg,Dress,99.02%,Shirt,0.51%,T-shirt/Top,0.35%,Coat,0.07%,Trouser,0.02%
1583.jpg,Shirt,42.52%,Bag,25.63%,Coat,14.57%,Dress,12.19%,Pullover,1.91%
620.jpg,Coat,99.72%,Shirt,0.28%,Bag,0.00%,T-shirt/Top,0.00%,Dress,0.00%
1328.jpg,Coat,68.70%,Shirt,19.04%,Dress,11.69%,Pullover,0.30%,Bag,0.10%
4.jpg,Shirt,82.02%,Coat,10.20%,Pullover,3.50%,T-shirt/Top,2.28%,Bag,1.41%
340.jpg,Dress,91.83%,Shirt,3.97%,T-shirt/Top,2.90%,Bag,0.58%,Trouser,0.47%
1028.jpg,Dress,46.37%,Shirt,37.94%,T-shirt/Top,14.57%,Bag,0.45%,Pullover,0.39%
127.jpg,T-shirt/Top,93.18%,Dress,3.24%,Pullover,2.55%,Shirt,1.02%,Bag,0.01%
453.jpg,Sandal,99.88%,Sneaker,0.11%,Bag,0.01%,Ankle Boot,0.00%,T-shirt/Top,0.00%
1599.jpg,Shirt,99.47%,T-shirt/Top,0.23%,Coat,0.12%,Pullover,0.08%,Dress,0.07%
531.jpg,Coat,97.18%,Dress,1.98%,Shirt,0.81%,Pullover,0.02%,Bag,0.00%
1492.jpg,Dress,49.89%,Shirt,34.77%,T-shirt/Top,6.00%,Trouser,2.69%,Coat,2.52%
148.jpg,Dress,78.11%,Shirt,11.56%,T-shirt/Top,6.37%,Coat,1.74%,Pullover,0.83%
542.jpg,Bag,100.00%,T-shirt/Top,0.00%,Pullover,0.00%,Ankle Boot,0.00%,Shirt,0.00%
1476.jpg,Coat,99.47%,Shirt,0.45%,Dress,0.05%,Pullover,0.02%,Bag,0.00%
959.jpg,Dress,92.22%,Shirt,3.92%,Trouser,3.23%,Coat,0.31%,T-shirt/Top,0.20%
605.jpg,Coat,91.93%,Pullover,5.23%,Shirt,2.73%,Bag,0.05%,T-shirt/Top,0.03%
23.jpg,Dress,71.44%,T-shirt/Top,20.26%,Shirt,3.61%,Trouser,1.48%,Coat,1.45%
1500.jpg,Dress,83.42%,Shirt,9.35%,Trouser,3.18%,Coat,2.35%,T-shirt/Top,0.63%
1151.jpg,Sneaker,100.00%,Ankle Boot,0.00%,Sandal,0.00%,Shirt,0.00%,Bag,0.00%
696.jpg,T-shirt/Top,64.25%,Shirt,34.58%,Pullover,1.14%,Bag,0.02%,Dress,0.00%
723.jpg,Trouser,99.88%,Dress,0.09%,Shirt,0.02%,Pullover,0.01%,Coat,0.01%
879.jpg,Coat,65.18%,Shirt,18.96%,Dress,15.05%,Pullover,0.31%,Bag,0.22%
1273.jpg,Pullover,73.91%,Shirt,23.18%,T-shirt/Top,2.74%,Coat,0.07%,Bag,0.04%
377.jpg,T-shirt/Top,49.78%,Bag,20.13%,Pullover,17.89%,Shirt,11.84%,Coat,0.16%
1208.jpg,Dress,80.65%,Shirt,13.90%,Coat,1.69%,T-shirt/Top,1.48%,Trouser,1.22%
1390.jpg,Dress,81.23%,Shirt,7.93%,Trouser,7.69%,T-shirt/Top,2.36%,Bag,0.30%
333.jpg,Coat,92.08%,Shirt,6.14%,Dress,0.64%,Bag,0.44%,Pullover,0.34%
787.jpg,Trouser,97.89%,Shirt,1.80%,T-shirt/Top,0.15%,Dress,0.14%,Coat,0.01%
1203.jpg,Dress,80.23%,T-shirt/Top,14.55%,Shirt,3.94%,Pullover,1.16%,Bag,0.04%
698.jpg,Coat,86.49%,Pullover,4.75%,Shirt,3.69%,Dress,2.16%,T-shirt/Top,1.71%
703.jpg,Coat,99.06%,Pullover,0.89%,Trouser,0.02%,Shirt,0.02%,Bag,0.00%
231.jpg,Sandal,92.89%,Sneaker,6.32%,Ankle Boot,0.57%,Bag,0.12%,T-shirt/Top,0.04%
1588.jpg,T-shirt/Top,93.69%,Shirt,4.27%,Pullover,1.62%,Dress,0.35%,Coat,0.02%
1505.jpg,Dress,98.93%,Shirt,0.54%,Coat,0.48%,T-shirt/Top,0.03%,Pullover,0.01%
544.jpg,Sneaker,99.41%,Ankle Boot,0.58%,Sandal,0.01%,Shirt,0.00%,T-shirt/Top,0.00%
733.jpg,T-shirt/Top,82.60%,Bag,14.87%,Shirt,2.41%,Pullover,0.12%,Ankle Boot,0.00%
1455.jpg,Pullover,99.05%,Shirt,0.57%,Coat,0.19%,Trouser,0.10%,T-shirt/Top,0.05%
1335.jpg,Coat,78.09%,Shirt,14.13%,Dress,6.73%,Bag,0.46%,Pullover,0.30%
372.jpg,Coat,81.64%,Dress,14.06%,Shirt,3.68%,Pullover,0.32%,Trouser,0.11%
895.jpg,Coat,85.87%,Shirt,14.11%,Bag,0.02%,Pullover,0.00%,T-shirt/Top,0.00%
1442.jpg,Pullover,99.52%,T-shirt/Top,0.41%,Shirt,0.06%,Dress,0.01%,Bag,0.00%
1014.jpg,Shirt,50.90%,Dress,26.61%,Coat,20.81%,Pullover,0.71%,T-shirt/Top,0.46%
1261.jpg,Pullover,61.37%,Shirt,27.50%,T-shirt/Top,8.06%,Dress,1.25%,Coat,0.86%
248.jpg,Coat,72.72%,Shirt,27.12%,Bag,0.14%,T-shirt/Top,0.01%,Dress,0.00%
883.jpg,Coat,49.20%,Dress,35.22%,Shirt,13.42%,Pullover,1.23%,T-shirt/Top,0.43%
654.jpg,Shirt,97.57%,Coat,2.42%,Bag,0.01%,Dress,0.00%,T-shirt/Top,0.00%
1039.jpg,Dress,49.21%,Coat,29.83%,Shirt,19.80%,Pullover,0.79%,T-shirt/Top,0.12%
743.jpg,Dress,90.52%,Coat,3.42%,Shirt,2.88%,Pullover,1.91%,T-shirt/Top,0.62%
1140.jpg,Coat,49.85%,Pullover,48.50%,Trouser,1.28%,Shirt,0.28%,Dress,0.05%
339.jpg,Shirt,49.46%,Coat,29.40%,Dress,16.14%,Trouser,1.54%,Bag,1.14%
1515.jpg,Coat,91.38%,Shirt,5.62%,Dress,2.30%,Pullover,0.36%,Bag,0.20%
1579.jpg,Trouser,99.92%,Dress,0.05%,Shirt,0.02%,T-shirt/Top,0.01%,Pullover,0.00%
236.jpg,Pullover,89.62%,Shirt,10.23%,T-shirt/Top,0.11%,Coat,0.02%,Dress,0.01%
1562.jpg,Dress,76.68%,Shirt,13.40%,Trouser,5.28%,T-shirt/Top,1.85%,Coat,1.44%
873.jpg,Pullover,87.30%,T-shirt/Top,12.17%,Shirt,0.49%,Bag,0.02%,Dress,0.02%
707.jpg,Bag,95.11%,Sneaker,4.14%,Shirt,0.49%,Ankle Boot,0.11%,T-shirt/Top,0.07%
49.jpg,Dress,92.80%,Shirt,5.33%,Trouser,0.65%,T-shirt/Top,0.58%,Coat,0.36%
1359.jpg,Shirt,72.63%,Pullover,13.18%,T-shirt/Top,11.67%,Coat,2.16%,Dress,0.13%
354.jpg,Sneaker,100.00%,Ankle Boot,0.00%,Bag,0.00%,Sandal,0.00%,Shirt,0.00%
364.jpg,T-shirt/Top,90.01%,Shirt,8.39%,Pullover,1.07%,Dress,0.50%,Bag,0.02%
286.jpg,Dress,50.59%,Shirt,21.60%,Coat,21.35%,Trouser,1.56%,Pullover,1.50%
1299.jpg,Dress,99.27%,Shirt,0.61%,T-shirt/Top,0.07%,Coat,0.03%,Ankle Boot,0.01%
1089.jpg,Sneaker,99.99%,Sandal,0.00%,Ankle Boot,0.00%,Bag,0.00%,T-shirt/Top,0.00%
683.jpg,Pullover,99.98%,T-shirt/Top,0.02%,Shirt,0.00%,Coat,0.00%,Dress,0.00%
665.jpg,Shirt,48.85%,Coat,35.45%,Bag,6.67%,Pullover,4.41%,Dress,2.02%
741.jpg,Sneaker,99.99%,Ankle Boot,0.01%,Sandal,0.00%,Bag,0.00%,Shirt,0.00%
1363.jpg,Dress,74.15%,Trouser,17.89%,T-shirt/Top,4.10%,Shirt,3.73%,Coat,0.04%
1020.jpg,Pullover,86.15%,Shirt,11.08%,T-shirt/Top,1.95%,Dress,0.31%,Coat,0.30%
1320.jpg,Coat,71.57%,Shirt,14.71%,Dress,12.52%,Bag,0.66%,Pullover,0.25%
1072.jpg,Shirt,82.00%,Coat,17.83%,Bag,0.12%,Pullover,0.02%,T-shirt/Top,0.02%
25.jpg,Shirt,91.20%,Coat,3.46%,T-shirt/Top,3.22%,Pullover,1.57%,Bag,0.37%
82.jpg,T-shirt/Top,92.92%,Pullover,2.33%,Shirt,2.23%,Dress,2.01%,Bag,0.36%
1389.jpg,Trouser,100.00%,Dress,0.00%,Pullover,0.00%,Shirt,0.00%,Coat,0.00%
1042.jpg,Shirt,92.29%,Coat,3.85%,Dress,1.36%,T-shirt/Top,1.24%,Bag,1.03%
384.jpg,Coat,96.66%,Shirt,2.34%,Dress,0.96%,Pullover,0.03%,Bag,0.01%
1188.jpg,Dress,98.28%,Shirt,1.32%,T-shirt/Top,0.32%,Coat,0.04%,Ankle Boot,0.02%
334.jpg,Dress,90.76%,Shirt,6.17%,T-shirt/Top,2.55%,Pullover,0.34%,Bag,0.09%
669.jpg,Dress,98.23%,Shirt,1.52%,T-shirt/Top,0.15%,Trouser,0.04%,Coat,0.03%
175.jpg,Dress,79.62%,Coat,8.77%,Shirt,5.15%,Pullover,3.36%,Bag,1.62%
953.jpg,Shirt,41.57%,Dress,36.53%,Pullover,9.01%,T-shirt/Top,7.91%,Coat,4.12%
1450.jpg,T-shirt/Top,97.34%,Pullover,1.91%,Shirt,0.56%,Dress,0.18%,Bag,0.01%
100.jpg,Dress,67.44%,Shirt,24.21%,Coat,4.20%,Trouser,2.89%,Bag,0.35%
506.jpg,Coat,54.42%,Shirt,44.90%,Pullover,0.29%,Sneaker,0.22%,Ankle Boot,0.07%
721.jpg,Coat,66.44%,Dress,17.24%,Shirt,13.68%,Bag,1.26%,Pullover,0.53%
575.jpg,Trouser,99.81%,Dress,0.13%,Shirt,0.04%,Pullover,0.01%,Sandal,0.00%
1686.jpg,Trouser,99.92%,Dress,0.06%,Shirt,0.02%,Coat,0.00%,T-shirt/Top,0.00%
558.jpg,Coat,74.88%,Shirt,22.87%,Dress,1.97%,Pullover,0.13%,T-shirt/Top,0.07%
1130.jpg,Sneaker,99.60%,Ankle Boot,0.38%,Sandal,0.02%,T-shirt/Top,0.00%,Shirt,0.00%
1536.jpg,Dress,68.96%,Shirt,9.80%,T-shirt/Top,6.35%,Pullover,6.29%,Bag,4.85%
58.jpg,Pullover,75.56%,Dress,12.43%,T-shirt/Top,8.56%,Shirt,2.53%,Bag,0.64%
729.jpg,Bag,100.00%,T-shirt/Top,0.00%,Pullover,0.00%,Shirt,0.00%,Ankle Boot,0.00%
95.jpg,Sneaker,99.86%,Ankle Boot,0.13%,Sandal,0.00%,T-shirt/Top,0.00%,Bag,0.00%
481.jpg,Coat,53.59%,Shirt,46.40%,Sneaker,0.00%,Pullover,0.00%,Bag,0.00%
697.jpg,Dress,56.64%,Shirt,25.38%,T-shirt/Top,7.54%,Trouser,4.93%,Bag,2.84%
450.jpg,Shirt,56.65%,Dress,37.00%,Coat,4.89%,T-shirt/Top,0.59%,Trouser,0.40%
317.jpg,Pullover,97.74%,Shirt,2.07%,T-shirt/Top,0.12%,Coat,0.05%,Dress,0.01%
1617.jpg,Shirt,88.17%,Coat,6.49%,T-shirt/Top,2.85%,Bag,0.94%,Dress,0.66%
121.jpg,Dress,56.32%,Shirt,22.12%,Pullover,14.12%,Coat,4.57%,T-shirt/Top,2.58%
625.jpg,T-shirt/Top,83.06%,Shirt,11.71%,Pullover,2.65%,Dress,2.40%,Bag,0.12%
1514.jpg,Dress,74.15%,Trouser,17.89%,T-shirt/Top,4.10%,Shirt,3.73%,Coat,0.04%
657.jpg,Shirt,79.48%,Pullover,14.45%,T-shirt/Top,5.34%,Bag,0.45%,Coat,0.22%
1102.jpg,Coat,89.25%,Dress,5.46%,Shirt,5.11%,Bag,0.07%,Pullover,0.06%
1481.jpg,Trouser,99.92%,Dress,0.02%,Shirt,0.02%,T-shirt/Top,0.02%,Sandal,0.01%
812.jpg,Sneaker,98.88%,Ankle Boot,1.03%,Sandal,0.09%,Shirt,0.00%,Bag,0.00%
1340.jpg,Coat,99.98%,Shirt,0.02%,Dress,0.00%,Pullover,0.00%,Bag,0.00%
977.jpg,Sneaker,100.00%,Ankle Boot,0.00%,Sandal,0.00%,Bag,0.00%,Shirt,0.00%
56.jpg,Sneaker,99.99%,Ankle Boot,0.01%,Sandal,0.00%,Shirt,0.00%,Bag,0.00%
59.jpg,Dress,40.53%,Coat,38.48%,Shirt,20.17%,Pullover,0.48%,T-shirt/Top,0.10%
504.jpg,Coat,36.84%,Shirt,31.89%,Dress,25.99%,Pullover,1.39%,Trouser,1.07%
327.jpg,T-shirt/Top,61.36%,Dress,20.26%,Shirt,7.99%,Coat,7.72%,Pullover,1.78%
180.jpg,Sneaker,100.00%,Ankle Boot,0.00%,Sandal,0.00%,Shirt,0.00%,Bag,0.00%
508.jpg,Shirt,97.11%,Coat,1.85%,T-shirt/Top,0.90%,Bag,0.10%,Pullover,0.02%
220.jpg,Dress,99.28%,Shirt,0.59%,Coat,0.07%,T-shirt/Top,0.05%,Pullover,0.01%
189.jpg,Trouser,100.00%,Shirt,0.00%,Dress,0.00%,Coat,0.00%,T-shirt/Top,0.00%
565.jpg,Sneaker,90.33%,Ankle Boot,9.30%,Sandal,0.28%,Bag,0.08%,T-shirt/Top,0.00%
766.jpg,Sneaker,100.00%,Ankle Boot,0.00%,Sandal,0.00%,Bag,0.00%,Shirt,0.00%
93.jpg,Dress,87.67%,Shirt,4.68%,Trouser,3.41%,Coat,1.56%,T-shirt/Top,1.13%
1249.jpg,Pullover,79.22%,Shirt,14.04%,Coat,5.42%,T-shirt/Top,1.09%,Bag,0.15%
1580.jpg,Coat,95.83%,Dress,2.53%,Shirt,1.46%,Pullover,0.09%,Bag,0.08%
501.jpg,T-shirt/Top,76.82%,Shirt,17.89%,Dress,3.24%,Pullover,1.79%,Bag,0.12%
1428.jpg,Coat,81.15%,Shirt,12.18%,Dress,6.05%,Bag,0.31%,Pullover,0.14%
964.jpg,Sneaker,95.69%,Ankle Boot,4.29%,Sandal,0.01%,T-shirt/Top,0.00%,Shirt,0.00%
567.jpg,Trouser,97.37%,Shirt,1.23%,Dress,0.77%,T-shirt/Top,0.55%,Bag,0.04%
281.jpg,Trouser,93.99%,Dress,5.73%,Shirt,0.19%,Coat,0.03%,T-shirt/Top,0.02%
828.jpg,Dress,53.23%,T-shirt/Top,39.21%,Shirt,7.05%,Pullover,0.40%,Trouser,0.07%
833.jpg,Dress,78.81%,Shirt,14.63%,T-shirt/Top,5.47%,Trouser,0.78%,Pullover,0.14%
1344.jpg,Shirt,99.37%,Coat,0.21%,T-shirt/Top,0.21%,Bag,0.19%,Sneaker,0.01%
677.jpg,Shirt,97.81%,Pullover,0.93%,T-shirt/Top,0.71%,Coat,0.46%,Dress,0.03%
832.jpg,T-shirt/Top,80.40%,Shirt,12.91%,Pullover,3.59%,Dress,2.60%,Bag,0.43%
1489.jpg,Shirt,92.90%,Coat,4.23%,Pullover,1.96%,Bag,0.50%,T-shirt/Top,0.27%
614.jpg,Coat,89.51%,Dress,5.29%,Shirt,5.01%,Pullover,0.11%,Bag,0.04%
786.jpg,T-shirt/Top,96.40%,Pullover,1.55%,Shirt,1.49%,Dress,0.53%,Bag,0.02%
1422.jpg,Dress,88.18%,Trouser,4.56%,Shirt,4.19%,Coat,2.08%,T-shirt/Top,0.25%
1341.jpg,Coat,99.60%,Shirt,0.30%,Pullover,0.08%,T-shirt/Top,0.00%,Dress,0.00%
245.jpg,Trouser,99.00%,T-shirt/Top,0.39%,Shirt,0.33%,Dress,0.26%,Pullover,0.01%
1259.jpg,Coat,99.46%,Shirt,0.52%,Dress,0.01%,Bag,0.01%,Pullover,0.00%
1123.jpg,Coat,57.21%,Dress,33.82%,Shirt,8.28%,Pullover,0.35%,Trouser,0.14%
1641.jpg,Dress,70.86%,Coat,17.83%,Shirt,9.24%,Bag,1.21%,Pullover,0.49%
1228.jpg,Shirt,53.38%,Dress,40.65%,T-shirt/Top,3.53%,Coat,1.74%,Pullover,0.53%
288.jpg,Coat,97.39%,Shirt,2.17%,Dress,0.38%,Pullover,0.06%,T-shirt/Top,0.00%
136.jpg,Sneaker,98.29%,Bag,1.71%,Ankle Boot,0.00%,Shirt,0.00%,T-shirt/Top,0.00%
776.jpg,Dress,97.27%,Shirt,2.30%,Coat,0.33%,T-shirt/Top,0.07%,Pullover,0.01%
174.jpg,Dress,98.83%,Shirt,0.82%,Coat,0.17%,T-shirt/Top,0.07%,Trouser,0.06%
409.jpg,T-shirt/Top,67.09%,Shirt,17.31%,Dress,7.85%,Pullover,3.35%,Coat,2.89%
853.jpg,Dress,86.51%,Trouser,5.27%,Shirt,4.69%,T-shirt/Top,2.42%,Coat,0.30%
898.jpg,Dress,97.25%,Shirt,1.42%,T-shirt/Top,0.93%,Trouser,0.21%,Pullover,0.10%
671.jpg,T-shirt/Top,83.54%,Dress,14.02%,Shirt,1.21%,Pullover,0.93%,Coat,0.16%
912.jpg,Shirt,85.20%,T-shirt/Top,4.95%,Coat,4.39%,Dress,2.99%,Pullover,1.67%
1353.jpg,Shirt,92.99%,Coat,6.98%,Bag,0.02%,T-shirt/Top,0.00%,Ankle Boot,0.00%
1403.jpg,Dress,79.34%,T-shirt/Top,11.14%,Shirt,5.71%,Pullover,2.98%,Bag,0.43%
266.jpg,Sneaker,100.00%,Ankle Boot,0.00%,Sandal,0.00%,Bag,0.00%,T-shirt/Top,0.00%
1002.jpg,Pullover,43.73%,Coat,43.16%,Dress,3.60%,T-shirt/Top,2.96%,Bag,2.38%
960.jpg,T-shirt/Top,79.87%,Shirt,10.53%,Pullover,6.48%,Dress,2.56%,Bag,0.53%
204.jpg,Dress,94.43%,T-shirt/Top,3.38%,Shirt,2.08%,Pullover,0.09%,Coat,0.01%
1179.jpg,Sneaker,100.00%,Bag,0.00%,Ankle Boot,0.00%,Sandal,0.00%,Shirt,0.00%
903.jpg,Dress,80.65%,Shirt,13.90%,Coat,1.69%,T-shirt/Top,1.48%,Trouser,1.22%
706.jpg,Coat,62.83%,Shirt,34.01%,Dress,1.16%,Bag,1.13%,T-shirt/Top,0.38%
394.jpg,Pullover,81.90%,Shirt,9.79%,Coat,7.93%,T-shirt/Top,0.18%,Bag,0.07%
749.jpg,Dress,97.57%,Shirt,1.23%,T-shirt/Top,1.07%,Pullover,0.09%,Coat,0.04%
484.jpg,Dress,86.28%,Shirt,10.60%,Trouser,1.88%,Coat,0.76%,T-shirt/Top,0.18%
1392.jpg,Dress,84.36%,Shirt,8.77%,Trouser,4.16%,T-shirt/Top,0.84%,Coat,0.74%
1136.jpg,Bag,57.04%,Shirt,20.20%,Coat,15.41%,Pullover,3.40%,Dress,1.46%
1662.jpg,Trouser,98.75%,Dress,1.00%,Shirt,0.22%,T-shirt/Top,0.02%,Coat,0.00%
1645.jpg,Sneaker,99.99%,Ankle Boot,0.00%,Sandal,0.00%,T-shirt/Top,0.00%,Shirt,0.00%
1257.jpg,T-shirt/Top,88.04%,Shirt,9.76%,Pullover,1.51%,Dress,0.61%,Bag,0.07%
192.jpg,T-shirt/Top,81.82%,Shirt,10.97%,Pullover,3.86%,Dress,3.17%,Bag,0.13%
420.jpg,Coat,98.44%,Shirt,0.94%,Dress,0.44%,Pullover,0.17%,Bag,0.01%
1323.jpg,Trouser,100.00%,Shirt,0.00%,Dress,0.00%,Coat,0.00%,T-shirt/Top,0.00%
219.jpg,Shirt,46.75%,Coat,44.90%,Dress,7.98%,Bag,0.31%,Pullover,0.02%
1415.jpg,Dress,98.39%,Shirt,0.79%,T-shirt/Top,0.57%,Trouser,0.21%,Coat,0.01%
1154.jpg,Coat,77.56%,Dress,14.14%,Shirt,7.47%,Pullover,0.41%,Bag,0.17%
1618.jpg,Dress,52.44%,Shirt,22.88%,Coat,10.14%,T-shirt/Top,5.60%,Pullover,4.62%
584.jpg,Dress,94.49%,Shirt,3.53%,T-shirt/Top,1.71%,Pullover,0.16%,Coat,0.06%
691.jpg,Coat,75.46%,Pullover,16.06%,Shirt,8.24%,Trouser,0.15%,Dress,0.05%
12.jpg,Dress,42.30%,Shirt,37.82%,Coat,16.57%,T-shirt/Top,1.62%,Trouser,0.58%
1092.jpg,Dress,95.86%,Shirt,3.69%,T-shirt/Top,0.23%,Coat,0.15%,Pullover,0.03%
1215.jpg,Dress,96.58%,Shirt,2.64%,T-shirt/Top,0.36%,Coat,0.35%,Pullover,0.05%
892.jpg,Sneaker,99.99%,Ankle Boot,0.01%,Sandal,0.00%,T-shirt/Top,0.00%,Bag,0.00%
379.jpg,Sneaker,99.96%,Ankle Boot,0.03%,Sandal,0.00%,Shirt,0.00%,Bag,0.00%
425.jpg,Dress,76.61%,Trouser,12.58%,Shirt,6.30%,T-shirt/Top,2.49%,Coat,0.90%
849.jpg,Trouser,100.00%,Shirt,0.00%,Dress,0.00%,Coat,0.00%,Pullover,0.00%
1171.jpg,Trouser,99.89%,Shirt,0.06%,Dress,0.04%,Coat,0.01%,T-shirt/Top,0.00%
83.jpg,Shirt,92.29%,Coat,7.66%,Pullover,0.02%,T-shirt/Top,0.01%,Sneaker,0.01%
980.jpg,Dress,72.71%,Shirt,23.84%,T-shirt/Top,2.39%,Coat,0.57%,Pullover,0.35%
1540.jpg,Dress,86.17%,Shirt,10.42%,Coat,1.78%,T-shirt/Top,0.66%,Trouser,0.58%
753.jpg,Coat,97.13%,Shirt,2.17%,Dress,0.63%,Pullover,0.04%,Bag,0.01%
686.jpg,T-shirt/Top,73.12%,Shirt,18.16%,Dress,6.33%,Pullover,2.17%,Bag,0.11%
1632.jpg,Sneaker,99.97%,Ankle Boot,0.02%,Sandal,0.01%,Shirt,0.00%,Bag,0.00%
193.jpg,Pullover,99.46%,Shirt,0.40%,T-shirt/Top,0.14%,Dress,0.00%,Coat,0.00%
311.jpg,Shirt,80.33%,Coat,19.16%,Pullover,0.29%,T-shirt/Top,0.15%,Bag,0.05%
473.jpg,Dress,99.62%,Shirt,0.30%,T-shirt/Top,0.04%,Coat,0.03%,Pullover,0.00%
1572.jpg,Sneaker,100.00%,Ankle Boot,0.00%,Sandal,0.00%,Bag,0.00%,Shirt,0.00%
871.jpg,Trouser,98.55%,Shirt,0.64%,Dress,0.42%,T-shirt/Top,0.37%,Pullover,0.01%
380.jpg,Dress,85.32%,Shirt,11.18%,T-shirt/Top,1.95%,Trouser,0.83%,Coat,0.23%
1611.jpg,Coat,64.29%,Shirt,22.57%,Dress,4.91%,Pullover,3.37%,Bag,3.25%
1016.jpg,Coat,99.48%,Dress,0.46%,Shirt,0.06%,Pullover,0.01%,Sneaker,0.00%
224.jpg,Sneaker,99.54%,Sandal,0.19%,Ankle Boot,0.12%,Bag,0.11%,T-shirt/Top,0.02%
526.jpg,Shirt,43.84%,T-shirt/Top,41.24%,Dress,14.04%,Pullover,0.34%,Trouser,0.26%
418.jpg,Dress,82.92%,Shirt,9.65%,Trouser,5.86%,T-shirt/Top,0.72%,Bag,0.35%
1036.jpg,Dress,99.54%,Shirt,0.35%,Coat,0.10%,T-shirt/Top,0.01%,Pullover,0.00%
31.jpg,Sneaker,100.00%,Ankle Boot,0.00%,Sandal,0.00%,T-shirt/Top,0.00%,Shirt,0.00%
1013.jpg,T-shirt/Top,67.02%,Shirt,27.45%,Dress,3.20%,Pullover,1.80%,Bag,0.35%
417.jpg,Dress,83.19%,Trouser,9.58%,Shirt,4.53%,Bag,1.39%,Coat,0.79%
1424.jpg,T-shirt/Top,54.16%,Shirt,44.34%,Pullover,1.37%,Dress,0.07%,Bag,0.04%
1630.jpg,Pullover,89.30%,Shirt,6.22%,T-shirt/Top,3.62%,Dress,0.27%,Bag,0.26%
474.jpg,Trouser,99.97%,Pullover,0.01%,Dress,0.01%,Coat,0.00%,Shirt,0.00%
1253.jpg,Coat,93.51%,Shirt,3.48%,Dress,2.66%,Pullover,0.21%,Bag,0.07%
1325.jpg,Bag,55.80%,Shirt,20.24%,T-shirt/Top,18.74%,Pullover,2.26%,Dress,1.11%
1104.jpg,Dress,56.29%,Shirt,30.66%,Trouser,5.17%,T-shirt/Top,4.53%,Coat,1.19%
1167.jpg,Dress,98.90%,Shirt,0.71%,Coat,0.26%,T-shirt/Top,0.05%,Ankle Boot,0.04%
519.jpg,Trouser,42.78%,Dress,28.84%,Shirt,23.11%,T-shirt/Top,1.42%,Sneaker,1.08%
1458.jpg,Pullover,99.98%,Coat,0.01%,T-shirt/Top,0.01%,Shirt,0.00%,Dress,0.00%
1652.jpg,Dress,94.54%,Shirt,3.34%,T-shirt/Top,1.28%,Trouser,0.35%,Coat,0.27%
1457.jpg,Sneaker,99.94%,Ankle Boot,0.06%,Bag,0.00%,Sandal,0.00%,Shirt,0.00%
1610.jpg,Shirt,55.37%,Pullover,38.50%,T-shirt/Top,4.93%,Bag,0.92%,Dress,0.24%
910.jpg,Coat,98.69%,Pullover,0.67%,Shirt,0.52%,Trouser,0.06%,Bag,0.03%
1440.jpg,Trouser,87.43%,Dress,6.85%,Shirt,3.89%,Coat,0.63%,T-shirt/Top,0.60%
494.jpg,Trouser,100.00%,Pullover,0.00%,Ankle Boot,0.00%,Dress,0.00%,Bag,0.00%
1005.jpg,Shirt,55.96%,Coat,44.01%,Bag,0.02%,Pullover,0.00%,T-shirt/Top,0.00%
